,Unnamed: 0,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
296,27169,720121,110,9.99,14311,있어줘....당신.....오늘도....내일도......,뭐래ㅋㅋㅋㅋㅋ남자애들 끼리끼리 이빨 털면서 쓰레기 같은 소문 만들어내는 거 공학에선 일상임,아니 원조교제하는 년 머리에 든거없는 년 소리들으면서 멘탈말짱할 사람이 어딨어요 그런척하는거지...골빈년이 왜나와요?,"애시당초 골 빈 남자새기들이 
술 처먹고 소리지르고 자기보다 약해보이는 사람이나
하다 못해 여자한테 윽박지르고 
이성 잘 잃고
머리 빈 티 내고 오지랖 부리고 고귀한척 하면서 제일 드럽고

자기보다 좀 힘 있거나 
기어야할 사태 파악하면 아주 벌벌 떨더라.

진짜 젠틀하고 잘 배운 사람들은 애시당초 저런 행동 말도 안해

나쁜게 뭔지 알거나 아니면 나쁜걸 보고 자라지도 않았음",웹툰에서만 학원에서 남자들이 원조니 창X니 욕하는거같죠? 남녀공학 학교에서는 일상임; 저번에 대학교에서 여자 외모 등급매긴것만봐도 답 나오죠? 얼평 몸평 성희롱 하루라도 안하는날이없음 진짜,있지도 않은 상황에라니 물론 조금의 픽션은 잇지만 저런 상황은 다 잇습니다~ 겁나 평판하게 사셧네~~ 지눈에 안 보이면 있지도 않은 일 ㅋㅋ,모든 남자들이 그러는거 (X) 그런일이 ㅈㄴ잘일어나는거 (O) 심지어 대학교뿐아니라 중학교때부터 봄ㅋㅋㅋㅋㅋㅋ,근데 남자들 무리에서 소문 더럽게 나는건 팩트인건 맞잖어..?  이과-공대테크 탔는데 내가 보고 들은건 뭐지..? 나 있는데서도 누구랑 누구랑 잔거같다느니 여친이랑 진도를 얼마나 뺏다느니 얘기하는데 지들끼리만 있는 톡방에서 뭔얘기할지 ㄹㅇ 무서움ㅋㅋㅋㅋ,오 이와중에 수원 왕갈비 클라스..,지금까지 이런맛은 없었다 이것은 갈비인가 통닭인가,True,False,False,False,False,True,False,False,True,False
297,21827,670149,121,9.99,15869,도끼 비브라륨 각 ㅋㅋ,잠만 이거 큰그림 아님? 이번주 신석기녀에서 숙희가 위험에 처하는데 그 때 정우가 나타난다 라는 떡밥주는거 같은데... 와 지리네,여기서 정우하고 숙희하고 연결되나보다 역시 슈퍼스트링 메인은 테러맨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"뭔 나이 오류야 그냥 승아 아줌마가 정우가 어릴때 러시아 간거면 다 설명되는데 

걍 정우가 어리고 아줌마가 죽기전에 러시아 갔던거임",근데 개인적으로 슈퍼스트링 작화 탑은 역시 테러맨인거같아........,숙희 : 내가 뫔아! 느그 어무이하고 같이 밥도묵고 싸우나도가고 다했어임뫄!!,정우야 조온나 잘생겼다 진짜,그럼 지금 신석기녀시점에서 정우랑 이미 아는사이라는거네 최근화에서 테러 언급된거 보면 신석기녀에서 정우 등장하는 겠다ㅋㅋ,숙희가 모든 것을 하나로 연결시키네,수많은 이별이 걸리는데 심연의 하늘을 봐서 알겠지만 신석기녀에서 결국 다 죽는구나 ㅠㅠ,True,False,False,False,True,False,False,False,False,False
298,24927,651673,289,9.99,40149,"유미 바비 너무 귀엽다ㅋㅋㅋㅋㅋ 뭔가 웅이는 편안한 연애라면 여기는 약간 알콩달콩,,",작가님 여기 밑으로 스크롤이 안돼요.,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아닠ㅋㅋㅋㅋㅋ그럴거면 첨부터 그렇게 받짘ㅋㅋㅋㅋㅋㅋ귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,바비: 안끊으면 뭔말할지 고민하고있었는데..,바비 진짜 하찮고 귀여워ㅋㅋㄱㄱㅋㅋㄱㅋㅋ,미친 유미 진짜 망개떡같아ㅠㅠㅠ,"하나, 둘, 셋해도 둘다 안끊는건줄 알았는데ㅋㅋㅋㅋㅋㅋㅋㅋ 역시 무빙건 예측을 가볍게 빗나가네",작가님 이거컷툰 아니잖아요 빨리 오류해결해요,여자의 변신은 무죄,True,False,True,True,True,True,False,True,False,True
299,12812,723714,70,9.99,8528,고수 주인공 스승은 파천신군 독고룡입니다. 파황신군 현재양이랑은 아예 다른 인물입니다.,고수 파천신군이죠? ㅋㅋㅋ 이름이 헷갈리네,"대두 : 사흑련의 정보담당대원으로 채용되었습니다

백냥짜리 잡범하나만도 못한 사흑련의 정보력이란 ㅋㅋㅋ",뢰신청룡검이 교룡갑과 같은 신물 맞음?,잔월대마 눈 뜨는 거는 마치 아침에 일어날 때 지각을 직감하는 표정이군..,ㅇㅇ파천신군임 다른이름임돠,전여기 까지인가 봅니다 졸려서 더이상 무리 입니다 내일 뵐께요 아 오늘인가?,현재양을 거꾸로하면 양재현,파천신군하고 파황신군은 다른 사람이죠?,작가님 빠른 쾌유를 빕니다.,True,True,True,False,True,True,False,True,False,True
300,27306,720121,247,9.99,10437,상사랑 1대1로 엘베를 타다니... 아버지 끄나풀이라고 하더라도 불편할 것 같은데 유정 난놈이긴 한듯,저거 립글로즈 광고인 줄도 모르고 은택보라가 너무 오져서 허버허버하면서 봄,헐 베댓보고 립글로즈 광고인거 첨 알았네.... 정주행 엄청 많이 했는데,재우도 진짜 착한데.. 자기 일 열심히 한 죄밖에 없는데 맨날 여기저기 치여서 안쓰럽ㅜㅜ,"다른 사람은 인하의 외모만 보는데, 재우는 인하가 뭘 하고 싶어하는지 본다...저게 트루러브임","설이가 유정처럼 머리 굴릴때 머리에 연한 하이라이트 연출 넣어지는데, 그 바로 다음 장면에 재우가 그 단계를 막기라도 하듯 팔 잡는 거 좋죠... 재우야 별 의도 없었겠지만 가지말라고 하는 것같기도 하고, 마침 꺼낸 이야기도 누군가를 위해 이타적으로 행동하려는 거고...",어휴 상사님 아직 멀었네. 그렇게 티나게 빤히 쳐다보면 되겠어요?,와중에 재우가 설이 부르려고 팔 잡는데 설이 표정 싹 굳어버리는 장면.. 그동안 설이가 영곤이 외 인물들 때문에 얼마나 고생하고 그걸로 인해서 뒤에서 누군가가 붙잡는 다는 행위가 트라우마로 남아버렸다는 게 너무 마음이 아프다.. 설아 꽃길만 걷자..ㅜㅜ,설이 진짜 유정클론..,권은택 너무 조아ㅠㅠㅠㅠㅠㅠㅠ,False,False,False,False,False,True,False,False,True,False
301,23442,685460,83,9.99,12373,행동파 재규어 ㅋㅋㅋ 반려 산삼ㅋㅋㅋㅋ 소리없는 어쌔신ㅋㅋㅋㅋㅋㅋ 아 왤캐 웃기냐고요 진심ㅋㅋㅋㅋ 그리고 지금은 티격태격하지만 나중에 산삼과 강유 은근 케미가 잘 맞을 듯ㅋㅋ,강유랑 산삼이 웹툰인데 시끄러웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,작가님  끊는거 보소ㄷㄷ  이러니 쿠키를 매주 굽죠..,산삼이 카톡 이모티콘 원합니다.,"악력이 60kg이요...?
팔씨름하면 상대 손 으스러지지 않아....?
그걸로 산삼 쥐면 터지지 않냐...?","*실종된 사람을 찾습니다*
성명: 이무기
나이: 모르지만 20대 초중반 얼굴
실종시간: 79화 이후 사라짐
인상착의: 검정색 슈트
기타: 잘생김

보고싶습니다...",작가님 쿠키는 구워져있습니다 부디 다음화를 주시옵소서,끼야야야야야야얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,문자 : 월세 내세요.,산삼이 저렇게 강유한테 개기고도 살아있는걸 보니 천운의 힘은 대단하군요,True,True,False,True,False,False,True,True,False,True
302,2755,21815,480,9.99,27990,"지금 보니까 히메가 네이버 월요웹툰 뒤에서 2등이다.
이러다가 네이버 두번째 장수 웹툰인 히어로 메이커가 인기 없다고 사라지게 생겼다고!!
불행5 보니까 히메 보는 사람이 최소 만명은 되는데 
우리 히메에 별점을 꼬박꼬박 주자",망할 저런게 왕이여야지,"오늘 저 마지막 대사를 보니 힐리스가 떠오르네요.
힐리스: 세상을 위해 기꺼이 가장 낮은 곳에서 가장 무거운 짐을 지겠습니다.

왠지 울컥...",크로덴의 킹(성황) 메이커 vs 패륜왕의 킹(백성) 메이커,패륜왕이 진짜 좋은 왕이긴 하네,4번째 아들은 나루호도냐,"호도 주니어가 머리가 썩어서 저런 말 하는게 아닙니다. 저기서는 저게 당연한 겁니다. 마튼은 세날과는 다르고 심지어 성국과도 다릅니다. 세날은 노블리스 오블리제를 실천하는 나라죠, 성국도 현실이 그리 되고있지 않을 뿐이지, 원래는 세날하고 똑같이 성민을 보호해야 하는것이 이상목표인 나라입니다. 그런데 마튼은 철저한 왕정국가입니다. 백성이 제일 아래에 있는것이 근간부터 당연한 나라입니다. 심지어 일부 백성들마저 그렇게 생각합니다. 전대 마튼왕이 핵쓰레기였는데도 정통성 무시하고 폐위시켰다고 지금까지 문제가 되고 있는게 그걸 증명하죠. 그럼에도 불구하고 백성들을 위하고 있는 패륜왕이 변종인 겁니다. 사실 저 귀족은 이해 못하는게 당연한 거에요.",맨날 재미있게 잘 보면서도 눈팅만 하고 별점도 안주고 리플도 안남기다가 베뎃보니까 조금 부끄럽네요.. 앞으론 별점이랑 댓글 꼬박고박 하겟습니다!,"인기 없으면 어때, 나만 좋아하면 되지!",참.. 좋은 왕이야... 너무 악역을 떠맡고 가서 그렇지... 뭐 저런 배경에서 어쩔수 없는 선택이지만.. 현실에서도 한국에 한번쯤 나와줬으면 하는 지도자입니다. 권력지향만 따지는것이 아닌 국가와 국민을 위하는 그런 지도자 말입니다. 그건 그렇고 작가님 너무 절묘하게 끊어놔서 ㅠㅠ함 ㅠㅠㅠㅠ,False,False,True,True,True,True,True,False,False,True
303,24533,650305,133,9.99,49832,"진심 호형이 왜 토욜 웹툰 7위인지 이해 불가..
스토리며 작화며 무케며 진짜 최고인데!!",아랑사가 트롤 하네요,빠르는 갈수록 왜이렇게 사랑스러워지는거야ㅋㅋㅋ,새보다 앞서간 아이들을 마찬가지로 새보다 먼저 와서 도착한 빠르는 얼마나 빨랐던 거야?,"진심 궁금한게 있는데

빠르랑 무케가 멱살잡고 토욜 웹툰 캐리 중인데 왜 1위 아니냐","영화보단, 먼저 애니로 꼭 보고싶음!",호랑이형님 첫화보자마자반해서 2일만에 정주행해서 다본 학생입니다 진짜 이 웹툰은 꼭 영화로 나와여해요,"토요웹툰 7위? 내가 보기엔 전치 웹툰 1위가 당연한데.
진심 너무 좋아요 ^^","이리와서 호형을 읽어라..웅웅..
별점을 10개 줘라..웅웅..",가만 보면 빠르 독백이 너무 매력포인트임 걱정이 한시름이야ㅋㅋㅋㅋㅋ,False,False,True,False,False,False,True,True,False,True
304,16119,699415,30,9.99,45014,어머니께서 요리하셔서 ~ㅁ슐랭 기준입니다 ㅋㅋㅋㅋㅋㅋ 탈룰라냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,저는 아직 으르신파입니다......하지만 계선우가 담이에게 질척거리는 건 보고싶네요........빨리.......,전 어르신파입니다...어르신 넘ㅁ무 스윗해서 벗어날 수 없어...,정보) 미슐랭은 3별이 만점이다.,ㅋㅋㅋㅋㅋㅋㅋㅋ계선우 질투할각 그와중에 어르신 설렘ㅜㅜ,작가님 더 내놔여 !!!!!!!! 쿠키는 준비되어 있소...,탈룰랔ㅋㅋㅋㅋㅋㅋㅋㅋ작가님 트렌드를 아시네요ㅋㅋㅋㅋㅋㅋㅋ,담이패션..내가 하고 다니는건데... 그렇게 충격적인가?.. ㅎ,아 어떡해 계선우 좋아지고있어 서브병아 제발ㅠㅠㅜㅠ,으르신...그렇게웃으면안될것같대ㅠㅠㅠㅠ 심장폭행...ㅠㅠㅠㅠ 아 스윗해,True,True,True,True,True,True,True,True,False,False
305,27422,703630,59,9.99,20208,와 야성단 ㅈㄴ쓸모있어...,ㅋㄲㄱㄲㄲㄱㄱㅋㄱㄱㅋㅋㄱㄱ으어어아아벨 저기 숨어있댘ㄱㅋㄱㄱㅋ진지한데 자꾸 개그 터뜨리시넥ㅋㄱㄱ작가님ㅜㅜㅜㅡㅜㅜㅋㄱㄱㄱㅋㄱ,"아벨의 능력은 환각이고
엘사에게 못 쓴 이유는 파워 갭 차이인듯",으아아아ㅏ....벨 저깄어요 뭔뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"PTSD 외상후 스트레스장애 
자연재해,고문,전쟁사고 등등 사람이 충격적인 사건을 경험한 후 발생할 수 있는 정신 신체 증상들로 이루어진 증후군",가끔 어글리후드가 그냥 일상물이었어도 ㅈㄴ재밌겠다는생각을합니답...작가님 외전으로 현대 고등학교 버전으로 그려주실생각없우신가요 ㅠㅠㅠ흙흙 주교들 다 한국패치되면 개재밋을것같아 ㅠㅠㅠㅠㅠㅠ,마지막 환각걸린척 하면서 방향 알려주는거 때문에 제니퍼님 상태를 다들 잊은..것같다..,1시방향 5보뒤 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ엘사 니가 짱이다 짱먹어!! 그나저나 과거에 마야한테 그렇게 살지 말라는 거 센이 데우스 시절인듯...
무슨 사이었을까 둘이",왜 아무도 제니퍼 얘기는 안해요ㅠㅠㅠㅠㅠㅠㅠㅠ제니퍼언니ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,False,True,True,False,False,False,False,False,False,False
306,24698,651673,60,9.99,32326,위장막 뭔뎈ㅋㅋㅋㅋㅋㅋ,음식점이 가깝다는줄....,스프라이트 샤워 할래요?,ㅋㅋㅋㅋ콧구멍에서 나오는 바람도아니고 이산화탄소랰ㅋㅋㅋㅋㅋㅋㅋㅋ겁나 과학적이야ㅋㅋㅋㅋ,야야그럼프라임세포가둘임?,표정지린다ㅋㅋㅋㅋㅋ,순위의 상태가!! 축하합니다 3위로 진화하셨습니다!,유미 머리카락이 위장막이얔ㅋㅋㅋ귀여웤ㅋㅋㅋㅋ,잘생겻다한 배뎃누구야,와 상위권 되서 기뻣다하면 좋아요누르자,False,False,False,True,True,True,True,True,True,True
307,8091,695321,39,9.99,21767,산삼이 왜귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ아 산삼ㅋㅋㅋㅋㅋㅋ 삼삼삼 하면서 들어가 아나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 입도 자기가 벌리고 들어가넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,정말 귀안이 그동안 쌓아 놓은 게 많아서 다들 도와 주는 것 같네요. 나중에 젊은 시절 이야기도 따로 그려 주셨으면 좋겠어요.,산삼 귀여워 미치겠음ㅋㅋㅋㅋㅋㅋㅋㅋ 입벌리고 자기가 알아서 들어가는거봨ㅋㅋㅋㅋㅋㅋㅋ,벌릿하고 벌리네 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋ,진지하게 정색하고 보고있었는데 산삼에서 도저히 웃음을 참을 수 없었다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ산삼이꿀귀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,귀요미 산삼 ♥♥,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 이번 화는 산삼이 씬스틸러다.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
삼삼삼... 벌릿... 쏙... 이라니.. ㅋㅋㅋㅋㅋㅋㅋ",삼삼삼 3컷때문에 앞내용 다까먹음,입벌려산삼들어간다,True,False,False,True,True,True,True,True,True,False
308,1869,720121,148,9.99,13620,영먹금,알겠냐 손민수 넌 지금 설이때문에 정신이 나갈 지경이지만 설이에게 그저 넌 잡스러운 일일 뿐이라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,어둠의 다크니스 모드 유정이 설이랑 마주치자마자 주변 사람들 다 없어지고 대형견으로 변하는 것으로 보아 이것은 찐사랑이다,"ㅋㅋㅋㅋㅋㅋㅋ
이거 본편 연재 때 유행어 ""단언컨대 ~는 ~입니다"" 이거였어가지구ㅋㅋㅋㅋ 이 화 베댓 ""단언컨대 ㅗ는 가장 완벽한 문자입니다"" 였나? 암튼 이랬던 걸로 기억함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막 문자 통쾌",설이 눈치 진짜 오지고.. 설이나 정이나 학교에서 인간관계때문에 피로감 느끼는거 되게 겹쳐보임,설이처럼 학교다닌다생각하면 생각만해도 피곤하다 항상 북적거리던 유정은 어떻게견뎠지 정신병안걸린게 대단,"유정이 손민수 쳐다보는 장면에서 왜 유정이 설이는 남들과 다르다고 느끼는지 드러나네
과거회상씬에서 설이는 자신의 생각이 읽혔다는걸 유정의 눈빛보고 캐치했었는데
손민수는 손톱 물어뜯는걸 쳐다본줄 아는게 설이와 차이가 난다ㅋㅋㅋㅋ작가님 연출력에 감탄ㅜㅜ",확실히 호감이 생긴상태니까 좋게좋게 생각하려고 하는게 눈에보인다. 예전같았으면 무조건 의심하고 관찰헀을텐데,유정... 손민수 빤히 쳐다본거 왠지 설이가 손민수가 자기 따라한다고 했던 말 생각하고 대체 뭘 따라한 건지 관찰한 것 같은 느낌이 ㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ 그래서 비웃은 것 같음...,저 얼굴없는 남자들은 왜 갑자기 이해심많은척이야 평소에는 관심 1도 없었으면서 저럴때만 존나 평화주의자인척하고,False,True,True,True,False,True,False,True,False,False
